,Date,ROI,GCC_90p,GCC_mean
203,2025-09-28,ROI_1,0.39412382,0.38535237
204,2025-10-01,ROI_3,0.39503336,0.38666013
205,2025-10-01,ROI_2,0.42452982,0.41774023
206,2025-10-01,ROI_1,0.39690384,0.38676116
207,2025-10-04,ROI_3,0.40036857,0.3922898
208,2025-10-04,ROI_2,0.43797147,0.42543525
209,2025-10-04,ROI_1,0.39994746,0.39237708
210,2025-10-07,ROI_3,0.4032872,0.39705113
211,2025-10-07,ROI_2,0.44813973,0.43878746
212,2025-10-07,ROI_1,0.40180776,0.3940506
213,2025-10-10,ROI_3,0.39274272,0.3798303
214,2025-10-10,ROI_2,0.4410783,0.4217364
215,2025-10-10,ROI_1,0.3862499,0.37409526
