,Date,ROI,GCC_90p,GCC_mean
206,2025-09-23,ROI_2,0.37344196,0.36490566
207,2025-09-26,ROI_1,0.44345573,0.41527194
208,2025-09-26,ROI_3,0.41274095,0.3970391
209,2025-09-26,ROI_2,0.3761912,0.36851937
210,2025-09-29,ROI_1,0.4208998,0.4078769
211,2025-09-29,ROI_3,0.40205786,0.391125
212,2025-09-29,ROI_2,0.37321806,0.36687392
213,2025-10-02,ROI_1,0.41391408,0.40178627
214,2025-10-02,ROI_3,0.396121,0.38569626
215,2025-10-02,ROI_2,0.36670333,0.3631642
216,2025-10-05,ROI_1,0.41905227,0.40192753
217,2025-10-05,ROI_3,0.3976791,0.38525513
218,2025-10-05,ROI_2,0.3668728,0.3629711
219,2025-10-08,ROI_1,0.41472778,0.40177882
220,2025-10-08,ROI_3,0.39799008,0.38772973
221,2025-10-08,ROI_2,0.3659157,0.36000475
222,2025-10-11,ROI_1,0.39667284,0.38373923
223,2025-10-11,ROI_3,0.38891864,0.37691894
224,2025-10-11,ROI_2,0.35462198,0.3497661
