,Date,ROI,GCC_90p,GCC_mean
209,2025-08-14,ROI_3,0.35486022,0.34622806
210,2025-08-14,ROI_2,0.36829573,0.36255983
211,2025-08-14,ROI_1,0.41080636,0.39940897
212,2025-08-17,ROI_4,0.37596542,0.37129322
213,2025-08-17,ROI_3,0.35511538,0.34630167
214,2025-08-17,ROI_2,0.36940473,0.36293903
215,2025-08-17,ROI_1,0.4064329,0.39716348
216,2025-08-20,ROI_4,0.37439677,0.36921403
217,2025-08-20,ROI_3,0.3521028,0.34270024
218,2025-08-20,ROI_2,0.36507946,0.3611697
219,2025-08-20,ROI_1,0.4074899,0.3973685
220,2025-08-23,ROI_4,0.37123305,0.36780268
221,2025-08-23,ROI_3,0.3496475,0.3429017
222,2025-08-23,ROI_2,0.3630703,0.35994235
223,2025-08-23,ROI_1,0.40312946,0.39522403
224,2025-08-26,ROI_4,0.37881812,0.36994448
225,2025-08-26,ROI_3,0.35243568,0.34372267
226,2025-08-26,ROI_2,0.36866885,0.36150286
227,2025-08-26,ROI_1,0.41067764,0.3964985
228,2025-08-29,ROI_4,0.3791682,0.37259868
229,2025-08-29,ROI_3,0.361792,0.3500012
230,2025-08-29,ROI_2,0.36877945,0.36266443
231,2025-08-29,ROI_1,0.4231332,0.40572724
232,2025-09-01,ROI_4,0.37482113,0.3697266
233,2025-09-01,ROI_3,0.34809926,0.34518895
234,2025-09-01,ROI_2,0.3661968,0.36178166
235,2025-09-01,ROI_1,0.40692756,0.39768854
236,2025-09-04,ROI_4,0.38553056,0.3729486
237,2025-09-04,ROI_3,0.35448477,0.3456099
238,2025-09-04,ROI_2,0.37041935,0.36259007
239,2025-09-04,ROI_1,0.4169743,0.40207535
240,2025-09-07,ROI_4,0.38056344,0.37297875
241,2025-09-07,ROI_3,0.357172,0.3456938
242,2025-09-07,ROI_2,0.36605057,0.36217073
243,2025-09-07,ROI_1,0.43314818,0.41144988
244,2025-09-10,ROI_4,0.3801968,0.37256014
245,2025-09-10,ROI_3,0.34844294,0.34266782
246,2025-09-10,ROI_2,0.36484933,0.36207187
247,2025-09-10,ROI_1,0.4323598,0.40634236
248,2025-09-13,ROI_4,0.37850443,0.37217236
249,2025-09-13,ROI_3,0.3556199,0.34381816
250,2025-09-13,ROI_2,0.37022892,0.36353943
251,2025-09-13,ROI_1,0.41817996,0.40118033
252,2025-09-16,ROI_4,0.376233,0.37090665
253,2025-09-16,ROI_3,0.34900212,0.3413766
254,2025-09-16,ROI_2,0.36807534,0.3625574
255,2025-09-16,ROI_1,0.4159436,0.4000743
256,2025-09-19,ROI_4,0.37381834,0.36913618
257,2025-09-19,ROI_3,0.34887284,0.34210238
258,2025-09-19,ROI_2,0.36674368,0.36185098
259,2025-09-19,ROI_1,0.41355294,0.40087625
260,2025-09-22,ROI_4,0.37989822,0.36965203
261,2025-09-22,ROI_3,0.34594354,0.34116793
262,2025-09-22,ROI_2,0.3687985,0.3624011
263,2025-09-22,ROI_1,0.42594582,0.40723592
264,2025-09-25,ROI_4,0.37893918,0.36710972
265,2025-09-25,ROI_3,0.34502634,0.34094343
266,2025-09-25,ROI_2,0.36795163,0.3603359
267,2025-09-25,ROI_1,0.41994455,0.40470558
268,2025-09-28,ROI_4,0.379103,0.36614564
269,2025-09-28,ROI_3,0.34837368,0.34090218
270,2025-09-28,ROI_2,0.3682341,0.36016098
271,2025-09-28,ROI_1,0.41928995,0.40193117
272,2025-10-01,ROI_4,0.36843312,0.36197975
273,2025-10-01,ROI_3,0.33918366,0.33821833
274,2025-10-01,ROI_2,0.361361,0.35784844
275,2025-10-01,ROI_1,0.40349254,0.3930967
276,2025-10-04,ROI_4,0.3637637,0.3616645
277,2025-10-04,ROI_3,0.34129936,0.33738172
278,2025-10-04,ROI_2,0.3594987,0.35795704
279,2025-10-04,ROI_1,0.40893793,0.39918092
280,2025-10-07,ROI_4,0.36678046,0.36431515
281,2025-10-07,ROI_3,0.3448225,0.339473
282,2025-10-07,ROI_2,0.36252773,0.36010897
283,2025-10-07,ROI_1,0.42446512,0.41440654
284,2025-10-10,ROI_4,0.3774045,0.36574018
285,2025-10-10,ROI_3,0.34461823,0.340212
286,2025-10-10,ROI_2,0.37002277,0.36105368
287,2025-10-10,ROI_1,0.42476353,0.4096111
