,Date,ROI,GCC_90p,GCC_mean
238,2025-09-04,ROI_2,0.3688789,0.36389908
239,2025-09-04,ROI_1,0.36828935,0.36284
240,2025-09-07,ROI_4,0.36563075,0.36178938
241,2025-09-07,ROI_3,0.37769476,0.37183562
242,2025-09-07,ROI_2,0.36808607,0.36421433
243,2025-09-07,ROI_1,0.3694969,0.36280295
244,2025-09-10,ROI_4,0.36000636,0.35588628
245,2025-09-10,ROI_3,0.37274435,0.36466068
246,2025-09-10,ROI_2,0.36875907,0.3614989
247,2025-09-10,ROI_1,0.3581706,0.35434425
248,2025-09-13,ROI_4,0.36064208,0.35665268
249,2025-09-13,ROI_3,0.37401667,0.3676489
250,2025-09-13,ROI_2,0.36746284,0.36237335
251,2025-09-13,ROI_1,0.36243147,0.35723072
252,2025-09-16,ROI_4,0.36344635,0.3582304
253,2025-09-16,ROI_3,0.3793655,0.37100023
254,2025-09-16,ROI_2,0.3735697,0.36626324
255,2025-09-16,ROI_1,0.36420223,0.35874757
256,2025-09-19,ROI_4,0.35832778,0.35642838
257,2025-09-19,ROI_3,0.37254605,0.36817688
258,2025-09-19,ROI_2,0.36826155,0.36377504
259,2025-09-19,ROI_1,0.3589438,0.35561386
260,2025-09-22,ROI_4,0.35689488,0.35361454
261,2025-09-22,ROI_3,0.3701601,0.36363178
262,2025-09-22,ROI_2,0.36424378,0.3591967
263,2025-09-22,ROI_1,0.3548148,0.3517224
264,2025-09-25,ROI_4,0.354381,0.35192427
265,2025-09-25,ROI_3,0.36460158,0.3604844
266,2025-09-25,ROI_2,0.36125314,0.35791054
267,2025-09-25,ROI_1,0.35380125,0.35082573
268,2025-09-28,ROI_4,0.35449284,0.3516111
269,2025-09-28,ROI_3,0.36595237,0.35970673
270,2025-09-28,ROI_2,0.36102426,0.3578233
271,2025-09-28,ROI_1,0.35490248,0.35048854
272,2025-10-01,ROI_4,0.35302243,0.35162953
273,2025-10-01,ROI_3,0.3625799,0.35983455
274,2025-10-01,ROI_2,0.36023575,0.35741502
275,2025-10-01,ROI_1,0.35292664,0.3514935
276,2025-10-04,ROI_4,0.35375696,0.35124144
277,2025-10-04,ROI_3,0.36285007,0.35923234
278,2025-10-04,ROI_2,0.36019593,0.3571264
279,2025-10-04,ROI_1,0.35340047,0.3508892
280,2025-10-07,ROI_4,0.35903358,0.3564456
281,2025-10-07,ROI_3,0.37106454,0.36697787
282,2025-10-07,ROI_2,0.36899412,0.36384
283,2025-10-07,ROI_1,0.35723293,0.35511684
284,2025-10-10,ROI_4,0.3550719,0.3512353
285,2025-10-10,ROI_3,0.3670926,0.35981962
286,2025-10-10,ROI_2,0.36455733,0.35815656
287,2025-10-10,ROI_1,0.35356528,0.34952375
